Unnamed: 0,CO2,Voltaje Bateria,humedad,presion,temperatura,Name_Device
2021-08-10 14:00:00,428.0024583265306,4.207811020408163,47.99331355102042,898.1542295102043,27.72143648979592,R1_010820210001
2021-08-10 15:00:00,462.68747725,4.128265,46.67663575,902.3699035,28.27010525,R1_010820210001
2021-08-10 16:00:00,414.7608695652174,4.1946268085106375,58.92948225531914,901.716343574468,27.47052723404255,R1_010820210001
2021-08-10 17:00:00,423.6981132075472,4.288523773584903,67.63661511320754,901.277979433962,27.0276566226415,R1_010820210001
2021-08-10 18:00:00,393.2280701754386,4.279401052631578,66.26384531578948,900.4984955964914,28.07787310526315,R1_010820210001
2021-08-10 19:00:00,388.5769230769231,4.2301357692307695,64.62843680769232,899.7031179423078,28.535829576923074,R1_010820210001
2021-08-10 20:00:00,411.921568627451,4.300200784313724,66.65991092156861,899.3686583137253,27.747950470588226,R1_010820210001
2021-08-10 21:00:00,398.51063829787233,4.255184680851064,71.32206034042554,899.5868413191488,26.21192821276596,R1_010820210001
2021-08-10 22:00:00,417.5869565217391,4.2638739130434775,74.4550355869565,900.2323237608696,25.82166656521739,R1_010820210001
2021-08-10 23:00:00,439.0625,4.2810854166666665,71.25528966666668,900.5638517291667,27.431087625,R1_010820210001
2021-08-11 00:00:00,432.0408163265306,4.227899591836734,70.7237647755102,901.0476210408164,27.59747828571429,R1_010820210001
2021-08-11 01:00:00,432.7450980392157,4.296326666666664,68.92284915686274,902.0966067254903,28.42312539215686,R1_010820210001
2021-08-11 02:00:00,418.5925925925926,4.259243333333332,68.97017298148147,902.3947821666668,27.90563433333334,R1_010820210001
2021-08-11 03:00:00,422.0192307692308,4.2509138461538445,68.23790328846152,902.7431288461536,28.03735161538461,R1_010820210001
2021-08-11 04:00:00,425.84313725490193,4.2882992156862745,67.1446915882353,902.6601561764708,28.09959649019608,R1_010820210001
2021-08-11 05:00:00,432.07272727272726,4.2309305454545445,66.99651543636367,902.3408025272728,27.69504354545454,R1_010820210001
2021-08-11 06:00:00,420.84090909090907,4.295059090909089,65.89594059090908,901.9596127954544,28.06019888636364,R1_010820210001
2021-08-11 07:00:00,423.4727272727273,4.250542909090906,66.51167432727274,901.2498634727274,27.684410018181826,R1_010820210001
2021-08-11 08:00:00,422.3965517241379,4.258097586206897,66.50097560344828,901.502294051724,27.75457989655172,R1_010820210001
2021-08-11 09:00:00,441.15686274509807,4.283238431372549,65.05331001960784,901.7440233137252,27.7979541372549,R1_010820210001
2021-08-11 10:00:00,439.0,4.2356670588235295,65.780645627451,902.5181190392155,27.34305574509804,R1_010820210001
2021-08-11 11:00:00,423.8775510204082,4.294449795918365,66.00169899999999,903.6952925306124,27.647397551020408,R1_010820210001
2021-08-11 12:00:00,430.5263157894737,4.239179298245616,66.50458617543859,904.0959687017544,27.27461921052632,R1_010820210001
2021-08-11 13:00:00,421.5686274509804,4.269417254901961,65.38295968627453,904.6919879411764,27.97430064705883,R1_010820210001
2021-08-11 14:00:00,423.0943396226415,4.276735471698112,64.62976998113209,904.7429383584908,28.267462433962265,R1_010820210001
2021-08-11 15:00:00,425.1296296296296,4.229972222222223,65.27000144444445,904.6202019814818,27.45340894444444,R1_010820210001
2021-08-11 16:00:00,419.42,4.297347199999997,64.47277826000001,903.98660038,28.293789039999997,R1_010820210001
2021-08-11 17:00:00,421.0943396226415,4.252218490566037,64.9947429433962,903.1520040188678,28.13969020754716,R1_010820210001
2021-08-11 18:00:00,420.8679245283019,4.256147924528302,64.08416747169814,902.2670092452832,28.469853660377368,R1_010820210001
2021-08-11 19:00:00,412.1785714285714,4.281249642857142,64.23097873214286,901.2168971607144,28.39959924999999,R1_010820210001
2021-08-11 20:00:00,421.0,4.23373,66.22681224074073,900.771893574074,27.989452648148145,R1_010820210001
2021-08-11 21:00:00,428.4705882352941,4.296012549019608,67.07067149019606,900.9109951764704,27.96702280392157,R1_010820210001
2021-08-11 22:00:00,432.0,4.240529600000001,68.94869990000002,901.8711413200002,27.23222682,R1_010820210001
2021-08-11 23:00:00,458.9285714285714,4.275729523809522,65.89978173809524,902.0933518333336,27.239945142857145,R1_010820210001
2021-08-12 00:00:00,451.7547169811321,4.267432452830187,63.98607937735848,902.6182677358488,26.979205509433957,R1_010820210001
2021-08-12 01:00:00,448.4313725490196,4.247778039215686,64.66385186274512,902.758570019608,27.49683545098039,R1_010820210001
2021-08-12 02:00:00,455.2307692307692,4.289081153846153,64.48497469230769,903.0941596346152,27.96792286538462,R1_010820210001
2021-08-12 03:00:00,452.66,4.2311312,65.74655153999998,903.31167722,27.51378653999999,R1_010820210001
2021-08-12 04:00:00,441.25,4.282396818181818,65.33479868181817,903.7183754772726,28.010858613636348,R1_010820210001
2021-08-12 05:00:00,438.5185185185185,4.261517777777777,65.8283883148148,903.4936568148146,27.69996933333333,R1_010820210001
2021-08-12 06:00:00,443.42,4.2569768,66.15573117999999,902.93836058,27.71876074,R1_010820210001
2021-08-12 07:00:00,440.5892857142857,4.28001,66.04304173214287,902.282351875,27.754142035714285,R1_010820210001
2021-08-12 08:00:00,449.36538461538464,4.228184615384615,66.74016515384616,902.4867306923076,27.418553615384607,R1_010820210001
2021-08-12 09:00:00,439.59615384615387,4.295824615384614,66.03972801923076,902.408508269231,27.87641288461539,R1_010820210001
2021-08-12 10:00:00,455.4814814814815,4.248497407407408,66.5167010925926,902.6220771296296,27.42922761111112,R1_010820210001
2021-08-12 11:00:00,461.9622641509434,4.261823773584905,66.00346403773585,902.9827477924528,27.80826709433962,R1_010820210001
